drawing,key_id,votes
"[[[0.13125,0.14125,0.16125,0.18875,0.21375,0.23125,0.24125,0.24625,0.24875,0.25625,0.26625,0.27875,0.29375,0.30625,0.31875,0.32875,0.34125,0.34875,0.35625,0.36375,0.36875,0.37375,0.37875,0.38375,0.38875,0.39875,0.41125,0.43125,0.45625,0.48375,0.50875,0.52875,0.54375,0.55875,0.56625,0.57125,0.57875,0.58625,0.59625,0.60375,0.60875,0.61125,0.61375,0.61625,0.61875,0.62125,0.62125,0.62125,0.62125,0.60875,0.59375,0.58625,0.58375,0.59125,0.60125,0.61625,0.62875,0.64375,0.65875,0.67375,0.69375,0.71625,0.73375,0.75125,0.76875,0.78625,0.80375,0.81625,0.82625,0.83125,0.83375,0.83375,0.83375,0.81875,0.80125,0.78875,0.78625,0.78375,0.77625,0.76875,0.76375,0.76375,0.76625,0.78625,0.80375,0.81625,0.83375,0.84875,0.86625,0.88375,0.90375,0.91875,0.92625,0.92625,0.92625,0.92625,0.92875,0.93875,0.94375,0.94625,0.94625,0.94625,0.94625,0.94625,0.94625,0.94625,0.94625,0.94125,0.93125,0.92125,0.91625,0.90875,0.90375,0.89625,0.88625,0.87375,0.86375,0.85625,0.84375,0.82375,0.79625,0.76625,0.74125,0.72125,0.70625,0.69125,0.67375,0.65875,0.64375,0.62625,0.61125,0.59625,0.58125,0.56625,0.55125,0.53625,0.52625,0.51375,0.50375,0.49125,0.48125,0.47125,0.45875,0.44875,0.43625,0.42875,0.42375,0.41875,0.41625,0.40875,0.40125,0.38875,0.37375,0.35625,0.34375,0.33375,0.32625,0.32375,0.32375,0.32375,0.32375,0.32625,0.32625,0.32875],[0.610625,0.608125,0.590625,0.563125,0.540625,0.525625,0.520625,0.520625,0.518125,0.518125,0.515625,0.513125,0.513125,0.513125,0.518125,0.525625,0.535625,0.545625,0.555625,0.563125,0.570625,0.575625,0.575625,0.575625,0.575625,0.575625,0.570625,0.555625,0.538125,0.518125,0.498125,0.483125,0.468125,0.453125,0.443125,0.435625,0.428125,0.423125,0.420625,0.415625,0.415625,0.415625,0.415625,0.423125,0.435625,0.448125,0.458125,0.470625,0.485625,0.515625,0.550625,0.575625,0.588125,0.588125,0.580625,0.573125,0.565625,0.558125,0.553125,0.543125,0.528125,0.510625,0.495625,0.478125,0.465625,0.450625,0.438125,0.425625,0.420625,0.420625,0.420625,0.428125,0.443125,0.463125,0.490625,0.513125,0.528125,0.538125,0.555625,0.575625,0.593125,0.605625,0.605625,0.598125,0.588125,0.580625,0.573125,0.565625,0.553125,0.535625,0.510625,0.490625,0.475625,0.473125,0.470625,0.468125,0.453125,0.435625,0.423125,0.423125,0.425625,0.448125,0.473125,0.495625,0.515625,0.535625,0.558125,0.585625,0.618125,0.643125,0.663125,0.678125,0.688125,0.698125,0.710625,0.720625,0.728125,0.733125,0.740625,0.758125,0.783125,0.813125,0.835625,0.850625,0.863125,0.878125,0.888125,0.895625,0.898125,0.900625,0.900625,0.900625,0.900625,0.903125,0.905625,0.908125,0.910625,0.915625,0.915625,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.918125,0.920625,0.923125,0.925625,0.928125,0.930625,0.930625]],[[0.12875,0.11375,0.10125,0.08875,0.07875,0.07125,0.06625,0.06375,0.06125,0.06125],[0.593125,0.600625,0.605625,0.610625,0.613125,0.613125,0.613125,0.613125,0.613125,0.618125]],[[0.12875,0.14125,0.15625,0.18125,0.21625,0.24625,0.27375,0.29625,0.31625,0.33125,0.34125,0.35125,0.36125,0.36875,0.37125,0.37625,0.38375,0.39625,0.42625,0.46625,0.50375,0.52875,0.54125,0.55125,0.56375,0.57625,0.58875,0.60125,0.61875,0.63625,0.65375,0.66875,0.67875,0.69375,0.71625,0.74125,0.75875,0.76875,0.77375,0.77625,0.78125,0.78875,0.80125,0.81875,0.83875,0.85375,0.86875,0.88625,0.90125,0.91875,0.93375,0.94125],[0.415625,0.413125,0.400625,0.378125,0.343125,0.310625,0.290625,0.275625,0.270625,0.268125,0.268125,0.283125,0.305625,0.333125,0.358125,0.373125,0.380625,0.380625,0.358125,0.338125,0.320625,0.313125,0.305625,0.300625,0.295625,0.293125,0.293125,0.293125,0.293125,0.293125,0.293125,0.283125,0.280625,0.278125,0.285625,0.305625,0.320625,0.325625,0.325625,0.313125,0.303125,0.300625,0.298125,0.298125,0.298125,0.298125,0.298125,0.298125,0.293125,0.288125,0.288125,0.288125]],[[0.13375,0.18875,0.25625,0.30625,0.34125,0.36625,0.38875,0.40875,0.42375,0.43125,0.43375,0.43375,0.43625,0.44125,0.46125,0.50125,0.54625,0.58375,0.60125,0.60875,0.61375,0.62125,0.63375,0.64875,0.66875,0.69375,0.71375,0.72625,0.74125,0.76125,0.78625,0.81625,0.84875,0.87625,0.89625,0.91625,0.93125],[0.218125,0.178125,0.140625,0.120625,0.110625,0.105625,0.100625,0.100625,0.100625,0.113125,0.130625,0.145625,0.153125,0.155625,0.155625,0.148125,0.140625,0.138125,0.135625,0.135625,0.135625,0.140625,0.148125,0.155625,0.158125,0.158125,0.150625,0.143125,0.140625,0.138125,0.138125,0.138125,0.143125,0.148125,0.155625,0.163125,0.165625]],[[0.20625,0.22375,0.24875,0.27125,0.29125,0.31125,0.33375,0.36875,0.41125,0.45375,0.48125,0.50375,0.52125,0.53625,0.55375,0.57625,0.60375,0.62625,0.64625,0.66375,0.68625,0.70375,0.71875,0.73375,0.74875,0.76625,0.78625,0.80625,0.82125,0.83625,0.84625,0.85625,0.86625,0.88125,0.89375,0.91125,0.92125],[0.888125,0.883125,0.863125,0.850625,0.835625,0.823125,0.805625,0.780625,0.755625,0.743125,0.743125,0.765625,0.793125,0.815625,0.825625,0.825625,0.823125,0.820625,0.820625,0.820625,0.818125,0.808125,0.798125,0.795625,0.795625,0.805625,0.818125,0.833125,0.848125,0.860625,0.865625,0.868125,0.868125,0.868125,0.868125,0.868125,0.860625]],[[0.14875,0.16375,0.17375,0.18875,0.21125,0.23125,0.25125,0.26875,0.28375,0.30125,0.31875,0.33125,0.34625,0.35875,0.37375,0.39375,0.42125,0.45375,0.48625,0.50875,0.52375,0.52875,0.53125,0.53875,0.55125,0.57125,0.59125,0.60625,0.61875,0.62625,0.63125,0.63625,0.64375,0.65875,0.68375,0.70375,0.72125,0.73625,0.74625,0.75375,0.76125,0.77125,0.78625,0.80625,0.82375,0.84125,0.85875,0.87625,0.88875,0.90125,0.91125],[0.778125,0.778125,0.778125,0.763125,0.740625,0.720625,0.705625,0.695625,0.688125,0.678125,0.668125,0.663125,0.660625,0.660625,0.660625,0.665625,0.668125,0.668125,0.668125,0.665625,0.665625,0.665625,0.665625,0.675625,0.683125,0.685625,0.685625,0.680625,0.678125,0.678125,0.683125,0.695625,0.698125,0.688125,0.663125,0.653125,0.653125,0.670625,0.693125,0.715625,0.735625,0.750625,0.760625,0.763125,0.763125,0.763125,0.763125,0.763125,0.760625,0.750625,0.743125]],[[],[]]]",199,0
"[[[0.1275,0.135,0.1475,0.1575,0.165,0.175,0.1825,0.1925,0.205,0.2175,0.2325,0.25,0.265,0.28,0.295,0.31,0.325,0.335,0.345,0.35,0.355,0.3575,0.36,0.365,0.3725,0.385,0.405,0.4225,0.4425,0.4575,0.4725,0.485,0.495,0.505,0.515,0.5225,0.5325,0.54,0.5475,0.555,0.565,0.5775,0.5925,0.605,0.62,0.635,0.65,0.665,0.6825,0.7,0.715,0.73,0.74,0.7475,0.755,0.7625,0.7725,0.7825,0.7975,0.815,0.825],[0.608125,0.575625,0.553125,0.535625,0.523125,0.515625,0.513125,0.513125,0.515625,0.525625,0.538125,0.545625,0.550625,0.553125,0.555625,0.555625,0.550625,0.540625,0.525625,0.508125,0.488125,0.465625,0.448125,0.435625,0.425625,0.423125,0.423125,0.425625,0.430625,0.435625,0.438125,0.440625,0.440625,0.438125,0.428125,0.413125,0.395625,0.375625,0.355625,0.343125,0.333125,0.333125,0.333125,0.338125,0.345625,0.348125,0.350625,0.350625,0.350625,0.340625,0.320625,0.295625,0.273125,0.250625,0.233125,0.220625,0.215625,0.215625,0.218125,0.228125,0.230625]],[[0.145,0.145,0.145,0.15,0.155,0.1625,0.1725,0.19,0.21,0.23,0.2525,0.27,0.285,0.3,0.31,0.32,0.33,0.3425,0.35,0.3575,0.365,0.3725,0.3825,0.4,0.42,0.44,0.4575,0.4725,0.485,0.4925,0.5,0.505,0.5125,0.5175,0.525,0.5375,0.5475,0.5625,0.5775,0.5925,0.605,0.62,0.6325,0.645,0.6575,0.6675,0.6775,0.685,0.6925,0.7025,0.7125,0.7275,0.735],[0.383125,0.373125,0.358125,0.345625,0.333125,0.325625,0.320625,0.320625,0.323125,0.330625,0.333125,0.335625,0.335625,0.335625,0.330625,0.320625,0.310625,0.300625,0.288125,0.280625,0.273125,0.265625,0.263125,0.263125,0.265625,0.270625,0.275625,0.275625,0.275625,0.263125,0.243125,0.220625,0.198125,0.180625,0.170625,0.165625,0.163125,0.163125,0.168125,0.180625,0.190625,0.198125,0.198125,0.198125,0.175625,0.150625,0.128125,0.113125,0.108125,0.108125,0.108125,0.110625,0.115625]],[[0.115,0.12,0.1275,0.1325,0.1375,0.145,0.155,0.165,0.1775,0.19,0.2025,0.215,0.2275,0.24,0.255,0.27,0.2825,0.2975,0.3125,0.325,0.335,0.3475,0.3575,0.3725,0.3925,0.4175,0.4375,0.4525,0.465,0.4725,0.48,0.4875,0.4925,0.4975,0.5025,0.505,0.5075,0.5125,0.5175,0.53,0.545,0.56,0.58,0.5975,0.615,0.6325,0.65,0.6675],[0.213125,0.213125,0.213125,0.213125,0.210625,0.193125,0.170625,0.150625,0.138125,0.130625,0.130625,0.130625,0.130625,0.130625,0.133125,0.133125,0.130625,0.115625,0.098125,0.080625,0.063125,0.053125,0.045625,0.045625,0.060625,0.083125,0.100625,0.110625,0.115625,0.115625,0.110625,0.098125,0.083125,0.068125,0.053125,0.040625,0.030625,0.023125,0.020625,0.020625,0.020625,0.020625,0.020625,0.025625,0.030625,0.033125,0.038125,0.038125]],[[0.115,0.1175,0.1275,0.1375,0.1475,0.16,0.1725,0.1825,0.1925,0.205,0.215,0.2275,0.2375,0.2525,0.265,0.2775,0.29,0.305,0.3225,0.3375,0.355,0.3725,0.3925,0.4125,0.43,0.45,0.4675,0.4875,0.505,0.525,0.545,0.565,0.5825,0.5975,0.61,0.6225,0.6325,0.64,0.645,0.65,0.655,0.6575,0.6625,0.665,0.67,0.6725,0.6775,0.6825,0.685,0.6875,0.69,0.6925,0.6975,0.7,0.705,0.7075,0.71,0.715,0.72,0.725,0.7275,0.7325,0.74,0.745,0.755,0.765,0.775,0.785,0.7925,0.8025,0.8125,0.8225,0.83,0.835,0.8375,0.84,0.8425,0.845,0.8475,0.85,0.855,0.86,0.865,0.87,0.8725,0.875,0.8775,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.8825,0.8825,0.885,0.8875,0.89,0.895,0.8975,0.9,0.905,0.9075,0.915,0.9175,0.9225,0.9275,0.9325,0.9375,0.9425,0.9475,0.9525,0.955,0.9575,0.9625,0.965,0.9675,0.97,0.9725,0.975,0.975,0.9775,0.9775,0.98,0.98,0.9825,0.985,0.99,0.9925],[0.773125,0.760625,0.745625,0.730625,0.715625,0.703125,0.690625,0.683125,0.675625,0.668125,0.663125,0.660625,0.660625,0.660625,0.660625,0.663125,0.668125,0.673125,0.678125,0.683125,0.690625,0.695625,0.700625,0.705625,0.710625,0.715625,0.720625,0.723125,0.728125,0.730625,0.733125,0.733125,0.733125,0.733125,0.730625,0.725625,0.715625,0.705625,0.690625,0.680625,0.668125,0.655625,0.643125,0.628125,0.615625,0.600625,0.588125,0.573125,0.560625,0.548125,0.538125,0.525625,0.520625,0.515625,0.515625,0.515625,0.515625,0.515625,0.515625,0.515625,0.515625,0.515625,0.520625,0.525625,0.530625,0.538125,0.543125,0.548125,0.550625,0.555625,0.558125,0.560625,0.560625,0.560625,0.560625,0.560625,0.560625,0.555625,0.548125,0.540625,0.528125,0.515625,0.500625,0.485625,0.470625,0.458125,0.448125,0.435625,0.425625,0.413125,0.405625,0.398125,0.390625,0.385625,0.383125,0.380625,0.380625,0.380625,0.380625,0.380625,0.380625,0.380625,0.380625,0.383125,0.383125,0.385625,0.385625,0.385625,0.385625,0.385625,0.385625,0.385625,0.385625,0.385625,0.385625,0.383125,0.378125,0.370625,0.360625,0.353125,0.343125,0.335625,0.328125,0.318125,0.310625,0.303125,0.295625,0.285625,0.278125,0.270625]],[[0.14,0.14,0.135,0.13,0.1225,0.1175,0.115,0.1125,0.11,0.11,0.1075,0.105,0.1025,0.095,0.09,0.085,0.0775,0.0725,0.065,0.0575,0.05,0.0425,0.035,0.03,0.025,0.02,0.015],[0.740625,0.753125,0.768125,0.780625,0.795625,0.808125,0.818125,0.828125,0.838125,0.845625,0.853125,0.860625,0.868125,0.873125,0.878125,0.883125,0.885625,0.885625,0.885625,0.885625,0.885625,0.885625,0.885625,0.880625,0.875625,0.868125,0.855625]],[[0.0425,0.0475,0.0525,0.0625,-0.96,-0.9475,-0.935,-0.9225,-0.9125,-0.9025,-0.8975,-0.8925,-0.8875,-0.885,-0.8825,-0.8825,-0.8825,-0.8825,-0.8825],[0.118125,0.118125,0.118125,0.118125,0.118125,0.118125,0.113125,0.105625,0.095625,0.083125,0.073125,0.063125,0.055625,0.048125,0.043125,0.040625,0.043125,0.048125,0.053125]],[[0.835,0.845,0.8525,0.86,0.8675,0.8725,0.8775,0.88,0.8825,0.885,0.8875,0.8925,0.9,0.91,0.9225],[0.093125,0.088125,0.080625,0.070625,0.060625,0.050625,0.043125,0.038125,0.038125,0.040625,0.043125,0.045625,0.045625,0.045625,0.045625]],[[0.0825,0.085,0.09,0.1025,0.115,0.13,0.14,0.1525,0.1575,0.16,0.1625,0.1625,0.1625,0.1625,0.1625,0.1625,0.165,0.17,0.1775,0.1825],[0.565625,0.565625,0.565625,0.565625,0.565625,0.563125,0.550625,0.538125,0.523125,0.515625,0.510625,0.513125,0.518125,0.523125,0.530625,0.535625,0.538125,0.538125,0.538125,0.538125]],[[0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.815,0.8175,0.82,0.82,0.8225,0.8225,0.82,0.8125,0.805,0.795,0.785,0.7725,0.7625,0.7525,0.745,0.7425,0.74,0.7475,0.7575,0.7675,0.78,0.7875,0.795,0.8025,0.81,0.815,0.8175,0.82,0.8225,0.825,0.8275,0.83,0.8325,0.8375,0.84,0.8425,0.845,0.8475,0.85,0.8425,0.835,0.825,0.815,0.805,0.7975,0.7875,0.7825,0.775,0.7675,0.765,0.7625,0.7625,0.765,0.7675,0.7725,0.7775,0.7825,0.785,0.7875,0.79,0.7925,0.795,0.7975],[0.810625,0.793125,0.775625,0.763125,0.755625,0.753125,0.755625,0.768125,0.783125,0.795625,0.805625,0.815625,0.823125,0.828125,0.833125,0.835625,0.833125,0.825625,0.820625,0.813125,0.808125,0.800625,0.795625,0.793125,0.790625,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.788125,0.790625,0.795625,0.803125,0.810625,0.818125,0.825625,0.830625,0.835625,0.840625,0.843125,0.845625,0.848125,0.845625,0.840625,0.833125,0.820625,0.808125,0.795625,0.783125,0.773125,0.763125,0.753125,0.745625,0.743125]],[[0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.3125,0.315,0.3225,0.33,0.34,0.35,0.3575,0.365,0.3725,0.38,0.3875,0.395,0.4025,0.4075,0.41,0.4125,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.4125,0.4125,0.4125,0.41,0.41,0.41,0.4075],[0.913125,0.898125,0.880625,0.863125,0.845625,0.833125,0.820625,0.813125,0.815625,0.815625,0.818125,0.818125,0.818125,0.820625,0.820625,0.820625,0.820625,0.820625,0.820625,0.820625,0.820625,0.820625,0.820625,0.820625,0.820625,0.820625,0.828125,0.835625,0.845625,0.855625,0.868125,0.880625,0.888125,0.895625,0.900625,0.905625,0.908125,0.910625,0.910625]],[[0.3275,0.3275,0.3275,0.3275,0.3275,0.3275,0.3275,0.3275,0.3275,0.33,0.33,0.3325,0.335,0.34,0.345,0.35,0.3525,0.355,0.3575,0.36,0.3625,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.3675,0.37,0.3725,0.375,0.3775,0.38,0.3825,0.3825,0.3825,0.385,0.385,0.385,0.3875,0.39,0.3925,0.3975,0.4025,0.405,0.4075,0.41,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125],[0.788125,0.775625,0.765625,0.755625,0.743125,0.735625,0.728125,0.720625,0.718125,0.718125,0.720625,0.723125,0.725625,0.725625,0.725625,0.725625,0.725625,0.725625,0.725625,0.725625,0.725625,0.728125,0.730625,0.733125,0.735625,0.738125,0.740625,0.743125,0.745625,0.748125,0.748125,0.748125,0.748125,0.748125,0.748125,0.748125,0.745625,0.743125,0.740625,0.738125,0.735625,0.733125,0.733125,0.733125,0.733125,0.733125,0.733125,0.733125,0.733125,0.733125,0.733125,0.735625,0.738125,0.743125,0.748125,0.755625,0.760625,0.765625,0.770625,0.775625,0.778125,0.783125,0.788125,0.790625,0.793125,0.795625,0.800625,0.803125,0.808125,0.810625,0.813125,0.815625,0.818125]],[[0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.3675,0.3675,0.3675,0.3675,0.365,0.365,0.365],[0.708125,0.700625,0.688125,0.675625,0.660625,0.648125,0.635625,0.625625,0.620625,0.615625,0.613125,0.613125,0.615625,0.618125]],[[0.3725,0.3875,0.4,0.4125,0.42,0.4275,0.435,0.4425,0.4475,0.45,0.455,0.4575,0.46,0.4625,0.455,0.4475,0.4375,0.4275,0.42,0.4125,0.405,0.4,0.395,0.3925,0.39,0.3875,0.3875,0.3875],[0.610625,0.613125,0.618125,0.623125,0.628125,0.630625,0.633125,0.635625,0.638125,0.643125,0.645625,0.645625,0.645625,0.645625,0.645625,0.645625,0.645625,0.645625,0.645625,0.648125,0.648125,0.650625,0.650625,0.653125,0.653125,0.653125,0.655625,0.658125]],[[0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.69,0.695,0.7,0.7025,0.705,0.7075,0.7075,0.71,0.7125,0.715,0.7175,0.72,0.725],[0.715625,0.708125,0.698125,0.688125,0.678125,0.670625,0.663125,0.655625,0.650625,0.645625,0.643125,0.643125,0.643125,0.643125,0.645625,0.648125,0.653125,0.658125,0.663125,0.665625,0.670625]],[[],[]]]",199,1
"[[[0.40125,0.40125,0.39625,0.37875,0.35625,0.33625,0.32125,0.30875,0.30375,0.30375,0.30375,0.31375,0.34875,0.40625,0.47875,0.54375,0.59375,0.63625,0.66375,0.68375,0.70125,0.71625,0.72875,0.73625,0.74125,0.74375,0.74375,0.73375,0.71625,0.69375,0.67125,0.65125,0.63625,0.61875,0.59625,0.56625,0.54125,0.52375,0.51125,0.50875,0.50625,0.50875,0.51375,0.53625,0.58375,0.65375,0.72375,0.78125,0.81875,0.83875,0.84875,0.85375,0.85375,0.84625,0.82625,0.79625,0.75625,0.70375,0.65875,0.61875,0.58125,0.55375,0.53375,0.51875,0.51125,0.50625,0.50625,0.50625,0.50625,0.50625,0.50625,0.50625,0.50375,0.50375,0.50375,0.50375,0.50125,0.50125,0.50125],[0.580625,0.580625,0.568125,0.543125,0.510625,0.485625,0.470625,0.460625,0.455625,0.453125,0.453125,0.445625,0.423125,0.388125,0.345625,0.305625,0.278125,0.260625,0.253125,0.253125,0.260625,0.278125,0.298125,0.313125,0.328125,0.338125,0.350625,0.368125,0.388125,0.410625,0.435625,0.455625,0.470625,0.480625,0.483125,0.483125,0.480625,0.473125,0.468125,0.463125,0.460625,0.458125,0.453125,0.443125,0.430625,0.423125,0.420625,0.423125,0.428125,0.438125,0.450625,0.468125,0.500625,0.550625,0.605625,0.653125,0.695625,0.728125,0.743125,0.748125,0.750625,0.748125,0.735625,0.723125,0.710625,0.703125,0.698125,0.695625,0.695625,0.693125,0.693125,0.693125,0.693125,0.693125,0.693125,0.693125,0.693125,0.693125,0.695625]],[[0.00125,0.00625,0.01125,0.01625,0.02125,0.02375,0.02875,0.04125,0.06375,0.09625,0.12875,0.15875,0.18375,0.20625,0.22625,0.24125,0.25375,0.26125,0.26875,0.27875,0.28875,0.29625,0.30875,0.32125,0.33375,0.34625,0.35375,0.36125,0.36375,0.36625,0.36625,0.36625,0.36625,0.36625,0.36625,0.36625,0.36625,0.36625,0.36625,0.36625,0.36375,0.36375,0.35875,0.35625,0.35375,0.35125,0.35125,0.35125,0.35125,0.34875,0.34625,0.34625,0.34875,0.35375,0.35875,0.36625,0.37375,0.37875,0.38125,0.38375,0.38625,0.38875,0.38875,0.39125,0.39375,0.39625,0.39875,0.40125,0.40125,0.40125,0.40125,0.40125,0.40375,0.40375,0.40375,0.40375,0.40375,0.40375,0.40375,0.40625,0.40625,0.40875,0.40875,0.41125,0.41875,0.43875,0.46875,0.49875,0.52125,0.53375,0.54125,0.54625,0.54625,0.54875,0.54875,0.55125,0.55375,0.55875,0.56875,0.57625,0.58375,0.59125,0.60125,0.61375,0.62875,0.64625,0.66625,0.69125,0.71875,0.74625,0.76875,0.78625,0.79875,0.80625,0.81375,0.81625,0.81625,0.81875,0.81875,0.82125,0.82375,0.83125,0.83875,0.84625,0.85125,0.85625,0.85875,0.86125,0.86625,0.87125,0.88125,0.88875,0.89875,0.90875,0.92125,0.93125,0.94125,0.94625,0.94875,0.94875,0.94875,0.94625,0.94125],[0.533125,0.533125,0.533125,0.528125,0.525625,0.525625,0.523125,0.520625,0.515625,0.510625,0.503125,0.495625,0.488125,0.483125,0.475625,0.468125,0.463125,0.455625,0.450625,0.445625,0.440625,0.433125,0.428125,0.420625,0.415625,0.410625,0.405625,0.400625,0.398125,0.398125,0.398125,0.395625,0.395625,0.395625,0.395625,0.393125,0.393125,0.393125,0.393125,0.393125,0.393125,0.393125,0.393125,0.393125,0.393125,0.393125,0.393125,0.390625,0.380625,0.363125,0.338125,0.318125,0.303125,0.290625,0.283125,0.273125,0.265625,0.258125,0.253125,0.248125,0.245625,0.245625,0.243125,0.243125,0.243125,0.243125,0.243125,0.243125,0.243125,0.243125,0.243125,0.243125,0.243125,0.243125,0.245625,0.245625,0.248125,0.250625,0.255625,0.258125,0.263125,0.265625,0.268125,0.268125,0.270625,0.278125,0.290625,0.308125,0.318125,0.323125,0.328125,0.328125,0.328125,0.328125,0.328125,0.328125,0.328125,0.330625,0.333125,0.338125,0.340625,0.343125,0.343125,0.343125,0.343125,0.343125,0.340625,0.340625,0.338125,0.338125,0.338125,0.338125,0.335625,0.335625,0.335625,0.333125,0.333125,0.335625,0.335625,0.343125,0.358125,0.378125,0.403125,0.423125,0.443125,0.458125,0.470625,0.480625,0.485625,0.490625,0.495625,0.500625,0.503125,0.508125,0.510625,0.513125,0.513125,0.515625,0.515625,0.515625,0.515625,0.515625,0.515625]],[[0.05625,0.05875,0.07125,0.08625,0.11625,0.15375,0.19125,0.22875,0.27125,0.31875,0.36875,0.42375,0.46625,0.48875,0.50875,0.51875,0.52875,0.54125,0.55625,0.57125,0.58375,0.59625,0.60625,0.62125,0.63875,0.65375,0.66375,0.67125,0.67125,0.67125,0.67125,0.67125,0.67125,0.67125,0.67375,0.69125,0.72625,0.78125,0.83625,0.88375,0.92625,0.95375,0.97375,0.98875],[0.710625,0.705625,0.693125,0.678125,0.650625,0.620625,0.593125,0.573125,0.555625,0.535625,0.518125,0.503125,0.490625,0.485625,0.480625,0.478125,0.478125,0.478125,0.480625,0.485625,0.488125,0.490625,0.490625,0.490625,0.490625,0.490625,0.485625,0.485625,0.483125,0.483125,0.483125,0.483125,0.485625,0.485625,0.485625,0.493125,0.510625,0.538125,0.568125,0.590625,0.608125,0.615625,0.618125,0.620625]],[[0.28875,0.28875,0.28875,0.28875,0.28875,0.28875,0.28875,0.28875,0.28875,0.28625,0.28625,0.28625,0.28375,0.28375,0.28375,0.28375,0.28375,0.28625,0.28875,0.28875,0.29125,0.29375,0.29375,0.29375,0.29375,0.29375,0.29375,0.29625,0.30375,0.31125,0.32125,0.34625,0.38875,0.44875,0.51625,0.58125,0.63375,0.67375,0.70375,0.72375,0.73375,0.73625,0.73875,0.73875,0.74125,0.74125,0.74125,0.74375,0.74375,0.74625,0.74625,0.74875,0.74875,0.74875,0.74125,0.72625,0.71875,0.71375,0.71125,0.71125,0.65875,0.62625,0.59625,0.56875,0.54625,0.52375,0.50375,0.47875,0.45875,0.44125,0.42375,0.40875,0.39125,0.37125,0.35125,0.33625,0.32125,0.30625,0.29375,0.28125,0.27125,0.26625,0.26125,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875],[0.135625,0.148125,0.180625,0.230625,0.273125,0.315625,0.355625,0.380625,0.400625,0.415625,0.425625,0.438125,0.450625,0.465625,0.485625,0.503125,0.518125,0.530625,0.540625,0.550625,0.560625,0.568125,0.573125,0.575625,0.578125,0.578125,0.580625,0.583125,0.588125,0.590625,0.593125,0.595625,0.600625,0.603125,0.603125,0.603125,0.603125,0.600625,0.593125,0.590625,0.585625,0.583125,0.580625,0.580625,0.578125,0.578125,0.578125,0.575625,0.575625,0.573125,0.568125,0.553125,0.523125,0.455625,0.353125,0.250625,0.168125,0.093125,0.035625,0.005625,0.003125,0.020625,0.040625,0.058125,0.075625,0.090625,0.105625,0.115625,0.123125,0.128125,0.133125,0.135625,0.138125,0.138125,0.138125,0.135625,0.133125,0.133125,0.133125,0.133125,0.133125,0.133125,0.135625,0.135625,0.138125,0.140625,0.140625,0.143125,0.143125,0.140625,0.140625,0.140625,0.138125,0.138125,0.138125]],[[],[]]]",190,0
